"SPY.return","VNQ.return","XLB.return","XLE.return","XLF.return","XLI.return","XLK.return","XLP.return","XLV.return","XLY.return","XLU.return"
0.0693337748711579,0.0233838283235179,0.0426208001710941,0.077041346340852,0.0451565914056809,0.0933240093210762,0.0977587552579282,0.0414642883825178,0.0747267862274661,0.091473339056735,0.0106280196659588
0.0304374298710745,0.0412292430087658,0.0551849302607642,0.0466431818601831,0.00483091787439615,0.0202916607390088,0.050474547023296,0.0308133285560731,0.014978867306378,0.0500296575324803,0.00986943648519584
-0.00487110103300574,-0.0231709537826865,0.00600340194396808,0.0481363346770405,-0.0089102124742974,0.00928505078040688,-0.0212504299652812,-0.0193905477628306,-0.0341416719846841,0.023209735453737,-0.0339195979899497
0.0461730710359336,0.0215866785685115,0.0735047812606144,0.0707561634528973,0.087252897068848,0.0531560841692516,0.0366255982150452,0.0269796066229991,0.0290754319152097,0.021015311708933,0.00771704180064304
0.0155472655319017,0.0252869449529033,-0.00978879443585781,0.0616835976289231,0.0142238713667283,0.0339515844208725,0.0240347133189405,-0.018688447162759,0.000315756236185602,-0.0140546012743199,0.00794407397343737
0.0285029105552265,0.0408625122887327,0.0170103097167607,0.0694444289366985,0.0212121212121213,0.0148066077651053,0.0145148586707411,0.024827551724138,0.0270354928335584,0.0531801738738735,0.0068987772624263
-0.00733705883537155,-0.0227310873230457,0.0118837171146326,0.00949367088607595,-0.030177573964497,0.0126343276173568,-0.0206689958410749,0.00268096514745315,0.0103753738175158,-0.0106410435611594,-0.00406246875000005
0.0226369006030463,0.0518884493346113,0.015403701863354,0.000372977018258934,-0.00727278787878779,0.0224571478180792,0.0213903743315508,0.0520694610170047,0.0604875714715618,0.0320691770916474,0.0333437207852912
-0.0158314210927268,0.00885239000720441,-0.0309605070697222,-0.0438933777087818,-0.0364964089722378,-0.0341375265435711,-0.0148921066682016,0.0224683860759493,0.0177565107102593,-0.00663227724471335,0.0195664653953501
-0.0188833104930233,-0.0390150777260141,-0.00505435936315391,-0.0204108169633599,-0.0272496831432192,-0.00613821707664236,-0.0261461927300565,-0.0322280756120236,-0.0127814107929197,-0.00198565395915461,-0.0106382978723406
-0.0208947996334257,0.0127758586361373,-0.034789308410632,0.0167574806022746,-0.0339425587467363,-0.0682429052057254,0.00310917217256124,-0.0109079242861727,-0.0396847745478405,-0.0158848097323203,-0.00925931899641569
-0.0658819570737377,-0.0673465921968594,-0.0870575842691187,-0.117737836076947,-0.109780439121756,-0.0784982366325369,-0.0650343559691797,-0.00739080953114362,-0.0304789250949514,-0.0630922225981158,0.0122460872162487
-0.0747403624602146,-0.115304365217391,-0.168507500183871,-0.148945483636364,-0.116679132385939,-0.099537808951069,-0.036341363821968,-0.0401294498381877,-0.0497154552175938,-0.0716377648904865,-0.00942840334202721
0.115654744700058,0.154946344854986,0.186703403833848,0.205221282849239,0.151877133105802,0.152413724137931,0.111063648013669,0.0529172659430122,0.0657351857732614,0.127419788286051,0.0372023831668085
0.024256322414622,-0.00745338092114927,0.0429003651299315,0.0580770353205269,-0.00233644859813079,0.0459875588896569,0.00866145669291338,0.0448738603054746,0.0288491041603401,0.0181341134857848,0.0250364206716986
0.00520626359961977,0.0373815059917726,-0.0244612696563775,-0.0219298670062253,0.0204081632653061,0.00148364980760682,-0.00391381620014934,0.0165833234225069,0.02633136172578,0.00852936181259666,0.0233219567690558
0.0278647850991737,0.0448772573222228,0.0858644225546483,0.00127484422874923,0.0587349397590362,0.0526010171461786,0.0448395807947592,-0.0201896610642296,0.0199430495694045,0.0415931959462161,-0.0414593698175788
0.035754866205186,-0.019610947108358,-0.0136072305229454,0.0497686092872955,0.0409026798307475,0.0199999999999999,0.060828139947668,0.033271144278607,0.00751879699248129,0.0432366404233507,0.00373995993900805
0.0254897680502479,0.0425880924256854,-0.00591551508242839,-0.0460045079910185,0.0675675675675676,0.00348610878288802,0.0364261168384879,0.0249624661654135,0.0386634089661254,0.0410990292981061,0.00401143243487482
-0.00547500003892918,0.027302698885925,-0.00677139798328266,-0.00461089842112608,-0.0190718372536555,-0.00883776111408678,-0.0109452736318407,0.00293421344282783,-0.00265894701784225,0.0131053087516658,0.0179846137021014
-0.0595177939525329,-0.046224299943968,-0.0777201569522856,-0.108573778729635,-0.0920285158781594,-0.0611969130787977,-0.062751646401062,-0.0117027794031598,-0.0344550489971968,-0.0573054011962949,0.00448179259154633
0.0516961733499369,0.0621753591615378,0.0619922058380981,0.0644748216351185,0.0655021834061136,0.0497350794585051,0.0466301986655665,0.0391512564002169,0.0617318173668106,0.033278263707299,0.0393369485810619
0.00901239035792462,0.0121321804024209,-0.0105083501990443,0.0494199013370544,-0.00339904826648543,0.00139829426164947,0.0156196117882545,0.0288766956720561,0.00655479828407966,-0.00616297634871095,0.0218269193794956
0.01773617197699,-0.00581048841729045,0.0179897772701313,0.0231725777043297,0.0298913043478261,0.0102806051525087,0.0353140565258384,-0.00922050826430525,0.00595697990269429,0.0392424577119572,-0.0434211052631579
0.0207743061927122,-0.0265207829343957,0.0311011496525959,0.0275678845167632,0.030403172504957,0.00800212428244346,0.0121471113639892,0.00901165919524967,0.0340206194335211,0.0292565338595804,0.00275552486206893
-0.0219346658750438,-0.011059923534867,-0.0272678718340207,-0.0270489578834472,0.0127388535031848,-0.00626358915404187,-0.0672051674570221,-0.0125558314732143,-0.00521876216606551,-0.0179066297164783,0.0129015097447159
0.00352982718799127,-0.00449613953488378,0.0163389638233464,-0.00837295515640786,-0.0100502512562814,0.0147581579666575,0.00379045485871819,0.0163565148436692,0.00625156257806639,0.027675654054054,-0.0466936314897066
-0.00273108537679805,0.0204714630673948,0.0198315669700742,-0.00251396655066935,0.036685578747628,0.0155413183279743,-0.0170357751277683,-0.0308246615287233,-0.0114030490827963,-0.00815394070023246,-0.01216407423842
0.0316311485657008,0.0198715374271626,0.0158812809164282,0.0603153006298274,0.0345238115787984,0.0351239918614671,-0.00742744741973506,0.0415253366369866,0.0548180924287118,0.0372439256261566,0.0345022897482385
0.00637243304503563,0.00684921275797674,-0.0188630639816467,-0.000900205738163345,0.00686897577956349,0.0158690545068657,-0.000674569983136494,0.0261314931608701,0.00835462984451141,0.00911430534744781,0.0198909803844419
0.0369316443690949,0.0235088507613496,0.0245815363712586,0.0249418593283222,0.0429553289206947,0.0245639897952343,0.0264496439471008,0.0493403140189809,0.0597324709471294,0.0507533911727476,0.0485384004146313
0.019733042205327,0.0653834522851146,0.0102170365150939,-0.0131131134311716,0.027472525963048,-0.00599520369316058,0.0165016507096254,0.0304555499622452,0.0293606350587213,0.0305717859757771,0.059590847037895
0.0258582498480103,-0.0611486942717694,0.0244026182003049,0.0373711607569887,0.0626673808248526,0.0565533481419089,0.0292587776332899,-0.0205429205317418,0.0251438525463456,0.02934701027146,-0.0891950468744271
-0.0208142828442376,-0.0288298606888112,-0.0509775303142786,-0.0309405929106215,-0.023594327309237,-0.0244795246963973,-0.0350158033118043,-0.0119552671504226,-0.0159156673022806,0.00231032521770033,-0.0015918811778159
0.046198761199267,0.00115498119679522,0.0441062677327829,0.0460717978668385,0.0459418070444103,0.0504768062118257,0.0295262816353018,0.0370834126785268,0.0684816753926702,0.0459831059190664,0.0435938076447052
-0.0372963751604102,-0.0734090062719579,-0.00785276073619633,-0.0182933695170717,-0.0599612669245648,-0.0303830264369453,-0.0169067308419934,-0.0502403870307878,-0.0412933190494741,-0.0364183254858281,-0.052096546485212
0.0168250261290329,0.0214671660231661,0.0238849384324871,0.00631150632736381,0.0122013218098627,0.043859672601432,0.0161750708476031,0.00277147903178328,0.0174979682723659,0.0394308061227222,-0.00213623492293099
0.045497764038883,0.0450490538155993,0.0418948365577166,0.0448717827769714,0.0315947326181178,0.0480707059295258,0.0492672903024634,0.0646053057970163,0.0422674097912817,0.0463696714973489,0.0344090939232278
0.0282922161506143,-0.0563319950248094,0.0118667275216797,0.000926366362594299,0.0442391832766164,0.0342705109788632,0.0266350391643967,0.0153445935943204,0.0448099649236144,0.0296656573483857,-0.0203503606388461
0.0198796514413749,-0.0132966834785269,0.0391187275179858,0.0228822723088209,0.0162715481171548,0.0373163351068612,0.029377908140037,-0.00116195680134689,0.00362051036855508,0.0199939722219461,-0.00288868157097253
-0.0315251827704138,0.047293109012027,-0.0413582507914291,-0.052284676553148,-0.0348304766269477,-0.0375144478645633,-0.0224592650886936,-0.0487747980758365,0.0117519072183709,-0.0581708721815984,0.031118145101168
0.0467494069407799,0.0522166311779734,0.0707300643454613,0.0522208744698364,0.0313688198018622,0.0430775596072932,0.0463441539237678,0.0402849187001944,0.0595365618373106,0.0650095304337007,0.0324145227156713
0.0127809427386172,0.00469486406750788,0.0124196571216347,0.0222680777455896,0.0390697674418605,0.0161165436893204,0.012534706822579,0.0249941216374254,-0.0028980225025571,-0.0217654611991862,0.0290394135259517
0.00367766239413885,0.03066278213916,0.00357890526315789,0.0521944349396985,-0.0196429017857142,0.00913415811863283,0.000823805646557165,0.0285980947964702,-0.00920560859188538,-0.0164844235720583,0.0417068225650918
0.0236956326442693,0.0223104851440047,0.0306594504548394,0.0181604207012026,0.0150274141633613,0.0201962816157041,0.0378705004904089,0.0201585268331357,0.0280261519944979,0.0275344501731681,-0.0108770426030328
0.0143560717443287,-0.00106783238301751,0.00976401545972349,0.0492662044178993,0.0192739139073918,-0.000369840962653822,0.0124075234316915,-0.00756227774827138,0.0182457308923425,0.0142856376465514,0.0384795644880236
-0.0158511776124032,0.000133569236661327,-0.0211267400175706,-0.0370702648145543,-0.0166740229629652,-0.0423133230287015,0.0132501422057604,-0.0346833751327673,-0.00261994432618313,-0.0152444319088667,-0.0669531569091418
0.04232451747325,0.030578195093847,0.0407826990892419,0.02469901385742,0.0451902013422818,0.044874254451175,0.0354754994614138,0.0475858613005635,0.0508474740826064,0.047488632305417,0.0525291841568381
-0.0196546598016885,-0.0674887060030355,-0.0184085510688836,-0.0809330138120287,-0.0110968843363209,-0.0182858703045045,-0.0116422346208133,-0.00154933598937589,-0.00125022655883024,-0.0313724918336235,-0.026145325632917
0.0252161010454921,0.103212293385818,-0.0222221818181818,-0.0352058598917794,0.0311418239125509,0.042091336353341,0.0193613527784761,0.0363878189483027,0.0494539641015278,0.0234444991968064,0.0757038325053229
0.0261489651956118,0.0194862839363061,0.0152829828700116,-0.0875629028041986,0.0209205020920502,0.0293000356429728,0.0468096082779008,0.0570325912742836,0.0332491895539919,0.0520069718134493,0.0105448154657293
-0.004166671632752,0.0062111801242236,-0.00877363839108915,-0.00289702736990842,0.0189534404614751,-0.00264406839414766,-0.0245341123975965,-0.0120211894041896,-0.0141292385506164,0.00768162032630226,0.0285341102156394
-0.0335788731083712,0.0593636007110258,-0.0183203574178527,-0.0403912089270464,-0.0744167709405965,-0.0402743749512069,-0.0410958653906304,-0.012340580262044,0.00815016748872325,-0.0350200059977941,0.013635452638366
0.0530367450181942,-0.0365190805098704,0.0785504784855267,0.0332112173165057,0.0554833116601648,0.0508134354014518,0.0761737992963588,0.0394927657557107,0.0409221313855293,0.0826564509806597,-0.0637549355463686
-0.0206376602174669,0.00873409885776265,-0.0529994002329413,-0.0162312830810134,-0.010262725358673,-0.0321068905259786,-0.0416281895639135,-0.0261737667567187,0.000413950594536402,-0.0088134573328121,-0.0170354199770925
0.0100295945056911,-0.0591443145972152,0.0315056662948923,0.0623152752842023,0.0033264034647154,-0.000179690873107368,0.0265188524590165,-0.00718394894942641,-0.0113056667765845,0.00172915669060902,-0.00180582396852867
0.00830947970323245,-0.00415253549575258,-0.00236544451015178,-0.0528033215852266,0.0140148392415499,-0.00143134731492844,0.0123715919701213,0.00494339866000815,0.0379502093331113,0.00805920179523838,0.00861289684072749
-0.0287345283690239,-0.0592013737145909,-0.0461265720480977,-0.0436441299729803,-0.0141528912252325,-0.0344704577792299,-0.0508940176729486,-0.0263857849536876,-0.0130025734508727,0.00144035610421541,-0.0708202615602927
0.013334636563513,0.0621135142019433,-0.0597503183906347,-0.0787412183970579,0.0181744345718901,-0.00695965226958426,0.0193919559492458,0.0498748560047937,0.0190259702487509,0.0400622860130539,0.0597447390867134
-0.0607716838097416,-0.066103168895036,-0.0555434328033108,-0.0321969555972749,-0.0706068651569562,-0.052291168741522,-0.0547462628114131,-0.0594433013805825,-0.0806051931813016,-0.0634523498239408,-0.0358682868528555
-0.0077153585261846,0.0306999586478379,-0.0544766211635098,-0.0514568529815648,-0.0117749672917575,-0.0063732325507515,0.00330109184100841,0.0176838476964384,-0.0351106648471834,0.0125443966481809,0.0307143095238094
0.0825176532432564,0.0559079404753931,0.129740437637703,0.0976121168118749,0.0631346578366446,0.0893215576073867,0.105063341772152,0.0563320614923324,0.0745593775351615,0.0897711673039904,0.00829686582845962
0.00177608961005838,-0.00849258149119508,0.00837931679732373,0.0059153206485366,0.017398509419988,0.0084746316962902,0.00525952435399055,-0.00981771188138644,-0.00891984668989551,-0.00590700206972671,-0.0205855667752616
-0.0265947619691104,0.0028931194968553,-0.0511363658713447,-0.113983574794842,-0.0332657200811359,-0.0319576344761736,-0.0296782290366613,0.0195880856219708,0.00769440370616671,-0.0376754119961165,0.00838772173288538
-0.03376728929704,-0.0263058302769697,-0.0924625680603332,-0.0324135804521275,-0.0694087832047986,-0.0406831502459576,-0.0194959339159313,0.0186633747275387,-0.0607601551827112,-0.034774655310949,0.0555426227176999
0.00534981044694237,0.00248303721182834,0.0843060981661763,-0.0115303979199721,-0.0245143836949868,0.0510183303085299,-0.00243484295105909,0.00533062170461512,0.00318094531267538,0.0103149022801303,0.0241097107743797
0.0538947196014235,0.0914301131991419,0.0593381101498371,0.0861705686205687,0.0593220338983052,0.0600038004967017,0.0735721442400774,0.036125796448463,0.0177177332647969,0.0534026130458177,0.0661795860296609
0.00968923876615888,-0.0215233177636011,0.0586647759647213,0.109832292009207,0.0410897740549252,0.0183136530076644,-0.0435867887306876,-0.0102195495836488,0.0339259407407408,0.00763357525785175,-0.0202347236031859
0.0141117244743064,0.0231107730876837,-0.00740118402619607,-0.0075689228659361,0.0180025717959709,-0.00622004620579356,0.0466603020686806,0.00400379401327364,0.0204519456651013,-0.00226643168638718,0.0144479047585572
0.00172150444054865,0.0634444853721931,-0.0108857635383463,0.0305043335774037,-0.030534308736217,0.00683079261494177,-0.0152134873929725,0.0464895816605393,0.00815411253285999,-0.0102701276681834,0.06776560984464
0.0364712580956894,0.039114262795164,0.0507121061717738,-0.0114437639997791,0.038647342995169,0.0358736754573206,0.0702764714158308,-0.0099547330316742,0.0463335725754735,0.0445355009538712,-0.0121303833256401
